Timestamp,Generation,Best fitness,Avg fitness
2024-05-01 14:57:21.065321,0,-68.36429301086685,-124.29524738378876
2024-05-01 14:57:23.984247,1,-63.521718465971084,-118.55282797768
2024-05-01 14:57:26.387311,2,-67.1498108365388,-115.37435401989659
2024-05-01 14:57:28.585999,3,-51.12208004014748,-111.96055232046885
2024-05-01 14:57:31.274923,4,-52.54341909195086,-111.36895287057627
2024-05-01 14:57:34.338103,5,-5.6165248286565355,-115.7194863691078
2024-05-01 14:57:37.296745,6,-17.521487712138697,-112.440077884952
2024-05-01 14:57:40.180810,7,-51.12345249584311,-113.85261640886075
2024-05-01 14:57:43.738354,8,-52.55638063673541,-115.42700256426984
2024-05-01 14:57:46.962115,9,-51.1078997935739,-112.26323768811295
2024-05-01 14:57:49.964702,10,-36.95893018261514,-112.18342813015339
2024-05-01 14:57:53.046699,11,-10.10449067390663,-109.97237387787081
2024-05-01 14:57:56.187866,12,-22.11947118979744,-108.9471427167919
2024-05-01 14:57:59.849961,13,-10.126904786724383,-110.16059354106892
2024-05-01 14:58:03.260366,14,-24.466691588479083,-109.26468796235702
2024-05-01 14:58:06.505886,15,-4.005715076385494,-109.48863020978126
2024-05-01 14:58:09.525654,16,14.122799795129632,-109.78417292796352
2024-05-01 14:58:12.475909,17,22.19636330740413,-108.84828684184781
2024-05-01 14:58:15.401575,18,-4.328820456609286,-106.15127685378873
2024-05-01 14:58:18.999117,19,26.477795269929434,-107.03023709169558
2024-05-01 14:58:22.856165,20,19.775074846167385,-109.88981386291023
2024-05-01 14:58:26.510544,21,-13.970956972063863,-107.11175424959828
2024-05-01 14:58:30.239272,22,-23.2505556983534,-104.51691223468268
2024-05-01 14:58:33.904789,23,53.53493628803941,-106.09200280145295
2024-05-01 14:58:37.360323,24,88.12775372592003,-105.89966518017538
2024-05-01 14:58:41.153992,25,70.72720664246204,-98.22805911605928
2024-05-01 14:58:45.074180,26,66.76615095116979,-100.57914734636142
2024-05-01 14:58:49.171011,27,66.58770738089795,-99.31138964299907
2024-05-01 14:58:53.213843,28,72.44310068291311,-96.62842463483787
2024-05-01 14:58:57.351668,29,61.76576906591991,-102.38712395571801
2024-05-01 14:59:01.639827,30,76.18897582735671,-99.68495033163447
2024-05-01 14:59:05.754065,31,71.22793170286299,-100.9240626648836
2024-05-01 14:59:10.191786,32,78.91656986285896,-100.16714316073089
2024-05-01 14:59:14.527027,33,79.29915362854872,-99.3134023501845
2024-05-01 14:59:19.369797,34,70.02696789637585,-90.8455828010337
2024-05-01 14:59:23.806006,35,71.83120988121661,-99.36939711791919
2024-05-01 14:59:28.632909,36,88.94018367747054,-96.87760363371937
2024-05-01 14:59:33.179351,37,69.52897496850377,-98.62530815102473
2024-05-01 14:59:37.675794,38,71.34639229679514,-92.50143058592319
2024-05-01 14:59:42.405093,39,68.28240502607397,-95.1598207505678
2024-05-01 14:59:47.142101,40,67.18441726409502,-97.41095771877276
2024-05-01 14:59:51.603363,41,59.50239200398854,-96.28202077712339
2024-05-01 14:59:56.385068,42,60.91335022902261,-94.57836573110359
2024-05-01 15:00:01.009261,43,127.52864669698388,-89.11917541923933
2024-05-01 15:00:05.655592,44,67.0694401342606,-91.11804115182188
2024-05-01 15:00:10.365309,45,65.50304310044213,-95.41572329318525
2024-05-01 15:00:15.598311,46,61.468066810565794,-89.77181831509102
2024-05-01 15:00:20.748539,47,76.62099310572228,-88.16332309794134
2024-05-01 15:00:25.635237,48,75.63113569841872,-83.47804358987825
2024-05-01 15:00:30.266318,49,80.7633212279965,-80.31252589297382
2024-05-01 15:00:35.192003,50,88.84538738330706,-79.97318601337037
2024-05-01 15:00:40.033604,51,96.74480093813212,-79.28134206930385
2024-05-01 15:00:44.912346,52,101.16932958599759,-79.84526345708075
2024-05-01 15:00:49.725148,53,103.90929813221018,-79.97349914079419
2024-05-01 15:00:54.303002,54,155.65501620989195,-78.27338284059223
2024-05-01 15:00:59.096814,55,89.71444207245693,-87.13167498465452
2024-05-01 15:01:04.304337,56,87.72939025565019,-75.98166416466465
