Timestamp,Generation,Best fitness,Avg fitness
2024-05-01 00:57:07.200992,0,-90.85922008844969,-120.62385860508388
2024-05-01 00:57:22.802063,1,-56.78091896980419,-113.67576486311475
2024-05-01 00:57:41.255934,2,-26.79981531299429,-112.4291982123498
2024-05-01 00:58:06.298607,3,-36.895263525048584,-108.62978607126587
2024-05-01 00:58:32.389220,4,-14.082612087767595,-101.82733676193729
2024-05-01 00:58:57.840929,5,90.66621423852237,-99.21726059508151
2024-05-01 00:59:26.189979,6,101.05483568314466,-91.17887114769505
2024-05-01 00:59:57.173495,7,92.69392951055934,-85.20234716209508
2024-05-01 01:00:24.107067,8,71.82682000242792,-83.02010067981284
2024-05-01 01:00:50.987468,9,100.5891178587719,-77.82937360321407
2024-05-01 01:01:17.916425,10,96.77010375523855,-75.66506591396785
2024-05-01 01:01:46.487533,11,90.66655268545642,-68.31357699307365
2024-05-01 01:02:14.334690,12,90.63654011977683,-66.4697840908798
2024-05-01 01:02:42.794643,13,80.3146455693589,-62.48691186793267
2024-05-01 01:03:08.905173,14,95.49091916674183,-64.80739666259593
2024-05-01 01:03:37.129703,15,97.06150204147255,-61.078334921287826
2024-05-01 01:04:03.019314,16,91.13229525262764,-62.26754083177922
2024-05-01 01:04:27.230735,17,65.36560421422612,-63.57698547636473
2024-05-01 01:04:54.876683,18,79.12532781165964,-49.972497021580836
2024-05-01 01:05:25.778904,19,64.02043626845182,-38.420532249810115
2024-05-01 01:05:57.524857,20,80.64127758063229,-34.10207842655641
2024-05-01 01:06:29.154014,21,91.05058303449832,-36.50386995049297
2024-05-01 01:07:01.102748,22,96.64430532537804,-34.093889389709084
2024-05-01 01:07:35.002550,23,100.76827810581793,-32.303655031078705
2024-05-01 01:08:05.286011,24,100.99173024935918,-43.403008267017505
2024-05-01 01:08:37.631906,25,96.55174461255186,-41.697274899707566
2024-05-01 01:09:10.827081,26,93.3307429730281,-35.01306607248746
2024-05-01 01:09:43.256946,27,104.25427802679908,-37.333073995563346
2024-05-01 01:10:15.438026,28,95.46194487299974,-38.07111635416004
2024-05-01 01:10:46.039541,29,107.28120946311677,-40.437822446618384
2024-05-01 01:11:16.751034,30,109.69305397798057,-44.0138942885485
2024-05-01 01:11:51.385561,31,105.24641648020152,-36.455061755404266
2024-05-01 01:12:24.083659,32,109.08874225006905,-43.82741647826908
2024-05-01 01:13:04.664323,33,116.04842203342102,9.491285866439501
2024-05-01 01:13:48.298961,34,142.0383913745867,29.00056397277667
2024-05-01 01:14:28.361520,35,143.73908242720418,29.795587726883944
2024-05-01 01:15:06.734520,36,158.31817173964956,32.0589703245459
2024-05-01 01:15:44.003732,37,156.23969798490575,20.839061444470584
2024-05-01 01:16:21.949034,38,163.9582220776205,25.542539065294562
2024-05-01 01:17:03.073278,39,180.33579036360794,31.103509548144302
2024-05-01 01:17:41.333576,40,177.50039379712592,39.06770925055454
2024-05-01 01:18:14.522248,41,182.54587468003425,22.226224563686937
2024-05-01 01:18:47.942745,42,187.45389226732664,25.08440860732609
