Timestamp,Generation,Best fitness,Avg fitness
2024-05-01 01:36:08.743839,0,-75.25797131497032,-123.30895561134028
2024-05-01 01:36:31.476073,1,-73.77377609411734,-116.26274748850535
2024-05-01 01:36:54.326738,2,-53.43141468569009,-112.04224818231404
2024-05-01 01:37:20.058766,3,-20.584152529828025,-107.22796800143327
2024-05-01 01:37:51.512455,4,-13.146918671301682,-102.98540262758992
2024-05-01 01:38:27.920703,5,13.536152941899251,-101.27132523421507
2024-05-01 01:39:06.629090,6,4.883033598827349,-91.4294791434034
2024-05-01 01:39:41.695743,7,8.08602670504766,-85.01324733683362
2024-05-01 01:40:18.220265,8,8.703485061732504,-76.65208493766045
2024-05-01 01:40:56.570666,9,5.7476358413622455,-69.58925666394587
2024-05-01 01:41:33.477496,10,8.541759859260553,-65.25602804514847
2024-05-01 01:42:12.297586,11,7.715040360590203,-61.91021937699838
2024-05-01 01:42:49.789203,12,7.755034031285943,-62.01887736175358
2024-05-01 01:43:26.203163,13,8.458195631885841,-57.64208696636915
2024-05-01 01:44:04.608236,14,10.844775365668982,-50.41168548387356
2024-05-01 01:44:38.586871,15,11.366746735567363,-51.51330273451282
2024-05-01 01:45:12.895833,16,10.647883647538663,-55.814932082017094
2024-05-01 01:45:51.122797,17,10.273076078597452,-46.73185167706983
2024-05-01 01:46:27.512963,18,11.097784982209191,-47.910819104756136
2024-05-01 01:46:58.936453,19,10.360841974056692,-51.804471879384835
2024-05-01 01:47:33.749885,20,11.590925989556741,-50.78788059612148
2024-05-01 01:48:06.477516,21,13.086095749535692,-50.467445119311996
2024-05-01 01:48:44.954181,22,12.880834783239008,-38.24268494861706
2024-05-01 01:49:21.754218,23,12.848551132558773,-40.1026710804492
2024-05-01 01:50:00.804459,24,13.626066724593128,-28.49285545365792
2024-05-01 01:50:41.399490,25,13.806323799699513,-25.390612830353803
2024-05-01 01:51:21.435076,26,31.606625068498765,-27.900346436890715
2024-05-01 01:52:02.294466,27,81.30479897150973,-21.13122553639715
2024-05-01 01:52:42.170294,28,28.743154047588593,-21.42366410672753
2024-05-01 01:53:20.808102,29,82.59709116299162,-25.08456484826637
2024-05-01 01:54:02.320734,30,88.72655632577839,-24.203344133344157
2024-05-01 01:54:42.005274,31,33.938230228838854,-28.269473448428535
2024-05-01 01:55:22.300402,32,65.97420211260935,-18.213987272271975
2024-05-01 01:56:04.632034,33,32.659305522772236,-15.874175254166644
2024-05-01 01:56:48.943244,34,54.5808584631882,-17.379743515414496
2024-05-01 01:57:28.317348,35,97.83062222288258,-20.995150463727597
2024-05-01 01:58:07.190016,36,82.77727012924217,-20.806651539740205
2024-05-01 01:58:46.994403,37,84.21874375308981,-21.10803238290136
2024-05-01 01:59:28.670077,38,32.54468381235613,-21.258989390548862
2024-05-01 02:00:09.247922,39,55.40503508711873,-18.785576924353066
2024-05-01 02:00:52.251218,40,93.78314417119392,-15.376694785970502
2024-05-01 02:01:35.182879,41,61.43523056378674,-17.18909680656943
2024-05-01 02:02:15.531580,42,76.24009541352044,-26.357320347844496
2024-05-01 02:02:56.822654,43,71.44914400405422,-19.248079687223154
2024-05-01 02:03:40.354374,44,87.09078607143674,-17.510021978894475
2024-05-01 02:04:23.134478,45,92.25580989843522,-26.693071703108004
2024-05-01 02:05:08.806593,46,93.6543815198975,-22.228423696217764
2024-05-01 02:05:55.352231,47,107.20039582529655,-10.236744234992292
2024-05-01 02:06:41.844947,48,103.17955965948055,1.5153868147855678
2024-05-01 02:07:28.662676,49,107.60711105722217,7.424297122424665
2024-05-01 02:08:18.197915,50,139.04218867886667,21.876363251539654
2024-05-01 02:09:04.780165,51,121.4522311949949,8.667317107815366
2024-05-01 02:09:51.949685,52,144.0277241068632,14.57203792391926
2024-05-01 02:10:34.932529,53,127.7107071953918,-3.9620323531563373
2024-05-01 02:11:19.287747,54,146.05643016011786,-3.41574971227457
2024-05-01 02:12:04.699805,55,146.3559699186326,8.198456917609995
2024-05-01 02:12:51.918610,56,149.1821238573427,17.884288987943954
2024-05-01 02:13:37.844046,57,149.05652504452542,7.007780026176877
2024-05-01 02:14:22.691528,58,149.04444156925987,9.275733557980429
2024-05-01 02:15:09.358372,59,152.56648073352721,37.95056357998904
2024-05-01 02:15:56.817861,60,152.2227233587483,43.10588573203203
2024-05-01 02:16:44.471328,61,151.70615488539633,41.30358181379835
2024-05-01 02:17:30.655536,62,157.1650195572056,44.9772279314609
2024-05-01 02:18:17.661393,63,157.62737463864218,50.77921545703247
2024-05-01 02:19:01.240809,64,159.2566813410608,41.4317028904154
2024-05-01 02:19:46.710333,65,163.4399088496024,44.16307107780026
2024-05-01 02:20:32.740765,66,161.64818482594168,49.77148804564067
2024-05-01 02:21:18.021299,67,166.86295126559168,46.10548789428663
2024-05-01 02:22:01.236507,68,168.51896153262695,38.4036210866069
2024-05-01 02:22:44.553470,69,166.78622712549253,45.60552879725829
2024-05-01 02:23:28.026801,70,167.63446229671186,38.611881325603434
2024-05-01 02:24:10.414187,71,166.45923578436364,41.61053583794562
2024-05-01 02:24:51.657888,72,168.08915076865625,40.691160318808876
2024-05-01 02:25:34.960971,73,168.21437814707446,44.53753305059461
2024-05-01 02:26:15.936654,74,170.64681592566754,51.59713571717641
2024-05-01 02:27:00.621478,75,171.57982801213888,66.01744191285708
2024-05-01 02:27:43.396504,76,171.81812058239208,66.62002736560628
2024-05-01 02:28:26.387442,77,170.83393962750498,57.31850972181323
2024-05-01 02:29:11.828698,78,171.6929343521517,78.71248291637066
2024-05-01 02:29:56.078566,79,170.49239451317496,71.36223441107946
2024-05-01 02:30:37.491431,80,170.95194663997083,65.43196220421707
2024-05-01 02:31:18.866451,81,172.33649117677325,71.04931157916249
2024-05-01 02:32:02.408067,82,171.804100441617,63.823486463045846
2024-05-01 02:32:41.788765,83,171.00188500541825,41.042849992170886
2024-05-01 02:33:24.458267,84,170.8146733035798,60.97118561431898
2024-05-01 02:34:09.046653,85,170.69587293728324,58.21958074322282
2024-05-01 02:34:53.132216,86,172.12112607206697,68.20092581053726
2024-05-01 02:35:36.816406,87,172.39591766511379,63.83293966043643
2024-05-01 02:36:23.621847,88,170.5006316101212,66.84655561708877
2024-05-01 02:37:08.040653,89,172.75327390902592,61.1221067485475
2024-05-01 02:37:52.096882,90,171.88780937267808,62.84616227700819
2024-05-01 02:38:33.212196,91,172.94610017586737,65.91168734178531
2024-05-01 02:39:16.069466,92,172.2071681992855,60.21644732444784
2024-05-01 02:40:01.122905,93,177.07183998663965,67.85291439687882
2024-05-01 02:40:43.518451,94,178.62732756779928,55.32472953178927
2024-05-01 02:41:26.065984,95,180.79395994277985,63.53500549485203
2024-05-01 02:42:11.959109,96,187.90407543307356,70.40973811963812
2024-05-01 02:42:52.310413,97,189.25590048907188,52.04903764248178
2024-05-01 02:43:37.372127,98,188.18565552026135,72.35561850322223
2024-05-01 02:44:22.653500,99,184.77667776305438,67.21994418128502
2024-05-01 02:45:04.692266,100,188.94275884532163,59.38767872922725
2024-05-01 02:45:49.462862,101,190.22690902501154,72.04665382547877
2024-05-01 02:46:35.207617,102,185.82840507236534,73.87494742739453
2024-05-01 02:47:19.183775,103,189.03175638751102,61.7685076692369
2024-05-01 02:48:01.522183,104,189.02143118616263,65.74277499905466
2024-05-01 02:48:43.352574,105,193.72248576045695,57.182603553759506
2024-05-01 02:49:25.706296,106,190.55950613513167,45.53767671893566
2024-05-01 02:50:10.808921,107,192.2021419370346,65.88285862049197
2024-05-01 02:50:55.939581,108,192.73910231926365,85.63444321514712
2024-05-01 02:51:38.845797,109,195.39879631361893,73.95113460127088
2024-05-01 02:52:23.332967,110,195.04649644794202,63.61260957111013
2024-05-01 02:53:07.959790,111,193.16628280187768,82.61168176585164
2024-05-01 02:53:52.875037,112,195.710618627455,86.38148913547913
2024-05-01 02:54:34.033796,113,195.75060960060196,77.23062491291215
2024-05-01 02:55:17.834789,114,194.97835434847818,79.68964582927163
2024-05-01 02:56:02.578239,115,195.83865538666035,82.8293967577606
2024-05-01 02:56:43.549509,116,195.80545339755125,73.18087749568835
2024-05-01 02:57:22.311116,117,194.6100161077565,65.28178412548279
2024-05-01 02:58:01.283640,118,194.36793781619443,66.47872576739259
2024-05-01 02:58:44.112629,119,200.40092008472334,82.9679477628833
2024-05-01 02:59:28.312716,120,194.86059861755993,87.98250855862985
2024-05-01 03:00:12.389556,121,196.46485397849685,87.3213542921683
2024-05-01 03:00:53.730889,122,196.06552904341223,80.55504858803974
2024-05-01 03:01:33.876961,123,196.18034412513038,77.38652917645433
2024-05-01 03:02:14.770782,124,197.2021448818182,89.37647702446378
2024-05-01 03:02:55.658170,125,195.38339003296434,74.86647432865402
2024-05-01 03:03:35.788918,126,197.95508193378913,81.20291825364525
2024-05-01 03:04:17.047065,127,195.12679967999568,80.86436467570744
2024-05-01 03:04:58.745280,128,196.2446222758545,83.00039191693806
2024-05-01 03:05:40.974465,129,197.55472230966652,81.71045663320768
2024-05-01 03:06:25.763209,130,202.34933877411322,99.60087424748392
2024-05-01 03:07:08.131882,131,201.62061737223797,101.26873032532104
2024-05-01 03:07:53.538004,132,201.6891599564731,112.37340887657018
2024-05-01 03:08:35.349715,133,199.09012759343918,96.23414813236371
2024-05-01 03:09:17.506571,134,200.63444566830782,99.12890301022331
2024-05-01 03:09:58.581446,135,202.28621544567912,88.12081376655574
2024-05-01 03:10:41.690145,136,202.2619645011643,89.89973454130273
2024-05-01 03:11:22.247656,137,200.40198519073462,85.14400017279324
2024-05-01 03:12:04.756394,138,201.83301615894388,86.49476054716439
2024-05-01 03:12:45.985913,139,203.67532867221456,82.04965613935057
2024-05-01 03:13:26.332527,140,204.06448329079743,71.17169407523289
2024-05-01 03:14:06.609043,141,203.77480225654364,66.79227287314329
2024-05-01 03:14:52.567850,142,206.78652318379395,79.12961942688747
2024-05-01 03:15:34.394823,143,204.1515472061707,65.72733410318556
2024-05-01 03:16:15.377509,144,206.10144681941185,58.50135747115928
2024-05-01 03:16:55.992086,145,205.24586246665626,63.39051994225561
2024-05-01 03:17:37.088529,146,209.29781746358816,65.4889543606777
2024-05-01 03:18:17.120170,147,206.55899964776478,60.484794679487784
2024-05-01 03:18:57.086190,148,204.88220908897262,50.85669956935474
2024-05-01 03:19:37.544590,149,209.04839770692888,62.59095750997765
2024-05-01 03:20:18.784613,150,204.98972507815873,80.73278957364731
2024-05-01 03:20:59.266508,151,208.03485150842718,72.91379764275389
2024-05-01 03:21:44.735491,152,207.52500335809228,94.74396070985208
2024-05-01 03:22:26.984887,153,208.74593576687826,74.14127876609409
2024-05-01 03:23:10.098441,154,209.63876857895204,95.82389882114428
2024-05-01 03:23:53.366364,155,207.93039370840305,83.14874015315031
2024-05-01 03:24:35.116685,156,206.52692371517293,64.60505605401829
2024-05-01 03:25:20.952229,157,208.93591692227443,95.10336783384642
